datetime,o,h,l,c,v,ma_10,ema_10,rsi_14,macd,macd_signal,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ret_1,roll_std_10,roll_mean_10
2023-06-13 04:00:00,128.12,128.41,125.18,126.66,50549345.0,124.16499999999999,123.66058304545759,68.4232399864154,MACD_12_26_9,MACDh_12_26_9,111.67417939780468,120.42349999999999,129.17282060219532,14.530918968798149,0.856399101344805,0.000711068973690443,0.020204329007449714,0.004221531520644239
2023-06-14 04:00:00,126.7,126.95,124.12,126.42,52422463.0,124.749,124.16229521901074,67.67493008053648,MACD_12_26_9,MACDh_12_26_9,112.57855396674397,121.07450000000001,129.57044603325608,14.034245085886875,0.8145912167447777,-0.001894836570345726,0.019818319475551058,0.00491976773867131
2023-06-15 04:00:00,125.21,127.69,124.32,127.11,60458471.0,125.18299999999999,124.69824154282696,68.73364172944764,MACD_12_26_9,MACDh_12_26_9,113.1753997735743,121.65500000000002,130.13460022642573,13.940405616580847,0.8216543147281927,0.005457997152349403,0.019274852990017067,0.0036493458582850915
2023-06-16 04:00:00,127.71,127.9,125.3,125.49,84247054.0,125.30699999999999,124.84219762594932,63.47703531412482,MACD_12_26_9,MACDh_12_26_9,113.54560312396836,122.022,130.49839687603165,13.893227247597387,0.7045680523646969,-0.01274486665093233,0.019664661217324315,0.0011693529620278808
2023-06-20 04:00:00,124.97,127.25,124.5,125.78,56769122.0,125.35499999999999,125.01270714850399,64.00769179391185,MACD_12_26_9,MACDh_12_26_9,114.30689386933193,122.4985,130.69010613066808,13.374214591473491,0.7002964954402884,0.0023109411108455102,0.019507279511051575,0.0005553766505772218
2023-06-21 04:00:00,125.64,126.73,123.85,124.83,52137670.0,125.17700000000002,124.9794876669578,60.88678511529738,MACD_12_26_9,MACDh_12_26_9,115.50553454043254,122.98949999999999,130.47346545956745,12.170088437740551,0.6229628871180265,-0.007552870090634434,0.019322182178488127,-0.0012454011805133613
2023-06-22 04:00:00,125.31,130.33,125.14,130.15,90354572.0,126.069,125.91958081842,69.77457443054644,MACD_12_26_9,MACDh_12_26_9,116.5943444026431,123.74750000000002,130.90065559735694,11.5608890641943,0.9475297589196644,0.0426179604261796,0.01782131521557217,0.0072656642721038
2023-06-23 04:00:00,129.11,130.84,128.28,129.33,71917746.0,126.57700000000003,126.53965703325272,67.23842593506272,MACD_12_26_9,MACDh_12_26_9,117.59233232813351,124.37650000000001,131.1606676718665,10.90908277989249,0.8650779461526179,-0.006300422589319954,0.01710635200898251,0.004144489455224098
2023-06-26 04:00:00,129.33,131.49,127.1,127.33,59989317.0,126.96700000000001,126.68335575447949,61.378469789710806,MACD_12_26_9,MACDh_12_26_9,119.63898057530623,124.99300000000001,130.34701942469377,8.566910826516313,0.7182472470328837,-0.015464316090621044,0.017934625221978147,0.0032580176047132927
2023-06-27 04:00:00,128.63,130.085,127.55,129.18,46467852.0,127.22800000000002,127.13729107184685,64.46362075417021,MACD_12_26_9,MACDh_12_26_9,120.29088839709601,125.44649999999999,130.60211160290396,8.219618088833048,0.8620811930341176,0.01452917615644389,0.01672647078896109,0.002166983182765536
2023-06-28 04:00:00,128.94,131.48,128.44,129.04,52149512.0,127.46600000000001,127.48323814969285,64.04667026286991,MACD_12_26_9,MACDh_12_26_9,120.74097351962787,125.8155,130.89002648037214,8.06661576732936,0.8177143732003463,-0.0010837590958353571,0.016753437205817727,0.001987500375812956
