datetime,o,h,l,c,v,ma_10,ema_10,rsi_14,macd,macd_signal,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ret_1,roll_std_10,roll_mean_10
2023-05-17 04:00:00,312.29,314.43,310.74,314.0,24315012.0,,,,MACD_12_26_9,MACDh_12_26_9,,,,,,0.007249631102842047,,
2023-05-18 04:00:00,314.53,319.04,313.72,318.52,27275991.0,,,,MACD_12_26_9,MACDh_12_26_9,,,,,,0.0143949044585987,,
2023-05-19 04:00:00,316.74,318.75,316.37,318.34,27543551.0,311.90999999999997,311.91,,MACD_12_26_9,MACDh_12_26_9,,,,,,-0.0005651136506341636,,
2023-05-22 04:00:00,318.6,322.59,318.01,321.18,24115664.0,313.163,313.5954545454545,,MACD_12_26_9,MACDh_12_26_9,,,,,,0.008921279135515547,0.00833918304937498,0.004018444633614204
2023-05-23 04:00:00,320.03,322.72,315.25,315.26,30797173.0,313.989,313.89809917355365,,MACD_12_26_9,MACDh_12_26_9,,,,,,-0.018432031882433586,0.010672324823359346,0.002709827546132215
2023-05-24 04:00:00,314.73,316.5,312.61,313.85,23384887.0,314.143,313.88935386927113,,MACD_12_26_9,MACDh_12_26_9,,,,,,-0.004472498889805165,0.009524910658825839,0.0005329359633406306
2023-05-25 04:00:00,323.24,326.9,320.0,325.92,43205743.0,315.724,316.0767440748582,,MACD_12_26_9,MACDh_12_26_9,,,,,,0.03845786203600454,0.01487113744241703,0.0050831504593428665
2023-05-26 04:00:00,324.02,333.4,323.88,332.89,36630633.0,318.116,319.13369969761123,77.43230526254285,MACD_12_26_9,MACDh_12_26_9,,,,,,0.02138561610211087,0.01533548238269626,0.007589323562250094
2023-05-30 04:00:00,335.23,335.74,330.52,331.21,29503070.0,320.291,321.32939066168194,73.77086765252992,MACD_12_26_9,MACDh_12_26_9,,,,,,-0.005046712127129149,0.015761494863752983,0.006926060900529196
2023-05-31 04:00:00,332.29,335.94,327.33,328.39,45950553.0,321.956,322.61313781410337,67.96164722531628,MACD_12_26_9,MACDh_12_26_9,,,,,,-0.008514235681289839,0.01649513975269632,0.00533787006037798
2023-06-01 04:00:00,325.93,333.53,324.72,332.58,26773851.0,323.814,324.4252945751755,71.54684407583919,MACD_12_26_9,MACDh_12_26_9,,,,,,0.012759219221048168,0.016657306558673722,0.0058888288721985925
2023-06-02 04:00:00,334.247,337.5,332.55,335.4,25853669.0,325.50199999999995,326.4206955615072,73.6814811154119,MACD_12_26_9,MACDh_12_26_9,,,,,,0.00847916290817241,0.016425081311599646,0.0052972547171559635
